gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,PaymentMethod_Bank transfer,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check,MultipleLines_0,MultipleLines_1,TotalServices,AvgMonthlySpend,TenureGroup,HighValueCustomer,ContractRisk,Charge_Tenure_Interaction,MonthlyToTotalRatio,ExpectedVsActualCharges,ServiceEfficiency,CustomerCluster
0,0,0,1,22,0,0,0,1,0,1,1,1,1,49.45,1031.4,0,1,0,0,0,1,0,0,1,0,3,44.84347826086957,1,0,1,1087.9,0.04789810151104223,56.5,257.85,1
0,0,0,1,49,1,0,0,0,0,0,0,1,0,19.45,921.3,0,0,0,1,0,1,0,0,1,0,1,18.426,2,0,1,953.05,0.02108858289059959,31.75,460.65,1
0,0,1,1,42,1,0,0,1,0,1,1,0,1,92.15,3875.4,0,0,1,0,0,0,1,0,1,0,4,90.12558139534885,2,1,2,3870.3,0.02377205654731194,-5.099999999999909,775.08,0
0,0,1,1,33,1,0,0,1,0,1,1,1,1,93.8,3124.5,1,0,1,0,0,0,1,0,1,0,4,91.8970588235294,1,1,1,3095.4,0.030011198208286672,-29.09999999999991,624.9,0
0,0,1,1,7,1,0,0,0,0,0,0,2,0,19.85,144.15,0,0,0,1,0,0,0,1,1,0,1,18.01875,0,0,0,138.95000000000002,0.13675508095074063,-5.199999999999989,72.075,1
0,0,1,1,67,1,1,0,1,1,0,1,1,1,100.25,6689.0,0,0,1,0,1,0,0,0,0,1,5,98.36764705882354,2,1,1,6716.75,0.014985052316890882,27.75,1114.8333333333333,2
1,0,0,0,15,1,0,1,0,1,0,1,0,0,95.7,1451.1,0,0,1,0,0,0,1,0,0,1,4,90.69375,1,1,2,1435.5,0.06590455202809724,-15.599999999999909,290.21999999999997,0
1,0,1,0,67,1,0,1,1,0,0,1,2,1,93.15,6368.2,0,0,1,0,0,0,1,0,0,1,4,93.64999999999999,2,1,0,6241.05,0.014625070652515232,-127.14999999999964,1273.6399999999999,2
1,0,1,1,53,1,1,1,0,1,1,0,2,1,69.7,3729.6,0,1,0,0,0,0,0,1,1,0,5,69.06666666666666,2,0,0,3694.1000000000004,0.018683321717686163,-35.499999999999545,621.6,2
1,0,1,1,21,1,0,0,0,0,0,0,1,0,19.8,350.1,0,0,0,1,0,0,1,0,1,0,1,15.913636363636364,1,0,1,415.8,0.05639418968954714,65.69999999999999,175.05,1
0,0,1,1,40,1,1,1,0,1,0,1,0,1,71.35,2847.2,0,1,0,0,0,0,0,1,1,0,5,69.44390243902438,2,1,2,2854.0,0.025050909346253775,6.800000000000182,474.5333333333333,2
0,0,1,1,22,1,0,0,0,0,0,0,1,0,20.75,452.35,0,0,0,1,1,0,0,0,1,0,1,19.667391304347827,1,0,1,456.5,0.04577037608911437,4.149999999999977,226.175,1
1,0,0,0,39,0,0,0,0,1,0,1,0,1,56.2,1494.5,0,1,0,0,0,0,1,0,1,0,2,37.3625,2,0,2,2191.8,0.0375794048813106,697.3000000000002,498.1666666666667,1
1,0,0,0,45,1,0,0,0,0,0,0,1,1,20.4,930.45,1,0,0,1,0,0,1,0,1,0,1,20.22717391304348,2,0,1,917.9999999999999,0.021901336625691124,-12.45000000000016,465.225,1
0,0,1,0,2,1,0,0,0,0,0,0,0,0,20.35,41.85,0,0,0,1,0,0,0,1,1,0,1,13.950000000000001,0,0,2,40.7,0.4749124854142357,-1.1499999999999986,20.925,1
0,0,1,1,57,1,0,0,0,0,0,0,2,0,19.75,1272.05,0,0,0,1,1,0,0,0,1,0,1,21.931896551724137,2,0,0,1125.75,0.015513923255174582,-146.29999999999995,636.025,1
1,0,1,1,8,1,0,0,0,0,1,0,0,1,54.4,475.1,0,1,0,0,0,0,1,0,1,0,2,52.78888888888889,0,0,2,435.2,0.11426170972484771,-39.900000000000034,158.36666666666667,1
1,1,1,0,7,1,1,1,0,0,0,1,0,1,94.7,673.1,1,0,1,0,0,1,0,0,0,1,4,84.1375,0,1,2,662.9,0.1404836077733274,-10.200000000000045,134.62,0
1,0,0,0,6,0,0,1,0,0,0,0,0,1,30.5,208.7,1,1,0,0,0,1,0,0,1,0,1,29.814285714285713,0,0,2,183.0,0.145445875059609,-25.69999999999999,104.35,1
0,0,1,1,7,1,0,0,0,0,0,0,0,0,20.45,150.75,0,0,0,1,0,0,0,1,1,0,1,18.84375,0,0,2,143.15,0.13476112026359144,-7.599999999999994,75.375,1
1,0,0,0,49,1,0,0,0,1,1,0,2,1,66.15,3199.0,0,1,0,0,1,0,0,0,0,1,3,63.98,2,0,0,3241.3500000000004,0.020671875000000003,42.350000000000364,799.75,2
0,0,0,0,65,1,1,1,0,1,0,0,1,1,89.85,5844.65,0,0,1,0,0,0,1,0,0,1,4,88.55530303030302,2,1,1,5840.25,0.015370403633471042,-4.399999999999636,1168.9299999999998,2
0,0,0,0,55,1,0,0,0,0,0,0,1,0,45.05,2462.6,0,1,0,0,1,0,0,0,1,0,1,43.975,2,0,1,2477.75,0.018286247767494723,15.150000000000091,1231.3,1
1,0,1,1,71,1,1,1,1,1,1,1,2,0,86.85,6263.8,0,1,0,0,0,0,1,0,0,1,7,86.99722222222222,2,1,0,6166.349999999999,0.013863172008683436,-97.45000000000073,782.975,2
1,0,0,0,35,1,1,1,1,1,0,0,0,1,96.75,3403.4,0,0,1,0,0,0,0,1,0,1,5,94.53888888888889,1,1,2,3386.25,0.028419104688050756,-17.15000000000009,567.2333333333333,2
1,1,0,0,3,1,0,0,0,0,0,0,0,1,91.75,237.75,1,0,1,0,0,0,1,0,0,1,1,59.4375,0,1,2,275.25,0.3842931937172775,37.5,118.875,0
0,0,0,1,11,1,0,0,0,0,0,0,0,0,20.1,221.35,1,0,0,1,0,1,0,0,1,0,1,18.445833333333333,0,0,2,221.10000000000002,0.09039802113784574,-0.24999999999997158,110.675,1
0,0,0,0,1,1,0,0,1,0,0,0,0,0,75.3,75.3,1,0,1,0,0,0,1,0,1,0,2,37.65,0,1,2,75.3,0.9868938401048493,0.0,25.099999999999998,0
1,0,0,0,17,1,1,1,1,1,1,0,0,1,106.65,1672.1,0,0,1,0,1,0,0,0,0,1,6,92.89444444444445,1,1,2,1813.0500000000002,0.06374394835933297,140.95000000000027,238.87142857142857,0
0,0,1,0,72,1,1,0,1,1,1,1,2,1,110.15,7881.2,0,0,1,0,0,1,0,0,0,1,6,107.96164383561644,2,1,0,7930.8,0.013974524878840934,49.600000000000364,1125.8857142857144,2
0,0,1,1,28,1,1,0,0,0,0,1,1,1,82.85,2320.8,0,0,1,0,1,0,0,0,1,0,3,80.02758620689656,1,1,1,2319.7999999999997,0.035683521405805836,-1.0000000000004547,580.2,0
0,0,1,0,18,1,0,0,0,0,0,0,2,0,20.1,370.5,0,0,0,1,0,0,0,1,1,0,1,19.5,1,0,0,361.8,0.0541049798115747,-8.699999999999989,185.25,1
0,1,1,0,40,1,0,1,0,1,1,1,1,1,99.2,4062.2,1,0,1,0,0,1,0,0,1,0,5,99.0780487804878,2,1,1,3968.0,0.024414254774561925,-94.19999999999982,677.0333333333333,2
0,0,0,0,52,1,0,0,1,0,0,1,0,1,59.45,3043.7,0,1,0,0,0,0,1,0,1,0,3,57.42830188679245,2,0,2,3091.4,0.019525733241370254,47.70000000000027,760.925,1
0,0,1,0,47,1,0,1,0,0,1,0,0,1,58.6,2723.4,0,1,0,0,1,0,0,0,1,0,3,56.737500000000004,2,0,2,2754.2000000000003,0.02150932315372192,30.800000000000182,680.85,1
0,0,0,0,23,1,0,0,1,0,0,0,0,0,49.7,1081.25,0,1,0,0,0,1,0,0,1,0,2,45.052083333333336,1,0,2,1143.1000000000001,0.04592284592284593,61.850000000000136,360.4166666666667,1
1,0,1,1,66,1,1,1,1,1,0,0,2,0,65.85,4097.05,0,1,0,0,0,0,0,1,1,0,5,61.150000000000006,2,0,0,4346.099999999999,0.016068618001244494,249.04999999999927,682.8416666666667,2
0,0,0,0,8,1,0,0,0,0,0,0,0,1,73.5,632.2,0,0,1,0,0,0,1,0,0,1,1,70.24444444444445,0,1,2,588.0,0.11607706885660138,-44.200000000000045,316.1,0
1,1,0,0,47,1,1,0,0,0,0,1,0,0,85.5,4042.3,1,0,1,0,0,0,0,1,1,0,3,84.21458333333334,2,1,2,4018.5,0.021146093537457028,-23.800000000000182,1010.575,0
0,0,0,0,7,1,0,0,0,0,0,0,0,0,20.05,164.85,1,0,0,1,0,0,0,1,1,0,1,20.60625,0,0,2,140.35,0.12089237262586676,-24.5,82.425,1
0,0,1,1,71,1,1,1,1,1,1,1,2,0,113.65,8166.8,0,0,1,0,0,1,0,0,0,1,7,113.42777777777778,2,1,0,8069.150000000001,0.013914395553270158,-97.64999999999964,1020.85,2
0,1,0,0,50,1,1,1,0,0,0,0,0,1,83.4,4170.0,0,0,1,0,0,0,1,0,0,1,3,81.76470588235294,2,1,2,4170.0,0.019995204986813717,0.0,1042.5,0
1,0,1,0,46,1,1,1,1,1,0,0,2,0,65.65,3047.15,0,1,0,0,0,0,0,1,1,0,5,64.83297872340425,2,0,0,3019.9,0.02153765398684448,-27.25,507.85833333333335,2
1,0,0,0,1,1,0,0,0,0,0,0,0,0,70.4,70.4,1,0,1,0,0,0,1,0,1,0,1,35.2,0,1,2,70.4,0.9859943977591037,0.0,35.2,0
0,0,0,0,66,0,1,0,1,1,1,1,2,1,61.35,4193.4,0,1,0,0,1,0,0,0,1,0,5,62.58805970149253,2,0,0,4049.1,0.014626645050543584,-144.29999999999973,698.9,2
0,0,1,0,42,1,0,0,1,1,0,0,0,1,85.9,3729.75,0,0,1,0,0,1,0,0,0,1,3,86.73837209302326,2,1,2,3607.8,0.02302486095289151,-121.94999999999982,932.4375,2
0,0,0,0,5,1,0,0,0,1,0,0,0,1,75.65,399.45,0,0,1,0,0,0,0,1,1,0,2,66.575,0,1,2,378.25,0.18891247346734924,-21.19999999999999,133.15,0
1,0,1,1,7,1,1,0,0,0,0,0,1,1,49.75,331.3,1,1,0,0,0,0,1,0,1,0,2,41.4125,0,0,1,348.25,0.14971411375263316,16.94999999999999,110.43333333333334,1
1,0,0,0,29,1,0,1,1,0,0,1,1,0,70.9,1964.6,0,1,0,0,0,1,0,0,0,1,4,65.48666666666666,1,1,1,2056.1000000000004,0.036070411070411076,91.50000000000045,392.91999999999996,2
0,0,1,1,27,1,0,1,0,0,0,0,0,0,49.85,1336.15,0,1,0,0,0,0,0,1,1,0,2,47.71964285714286,1,0,2,1345.95,0.03728078375649702,9.799999999999955,445.3833333333334,1
0,1,0,0,15,1,0,1,0,0,0,0,0,1,75.3,1147.45,1,0,1,0,0,1,0,0,1,0,2,71.715625,1,1,2,1129.5,0.06556663328834515,-17.950000000000045,382.48333333333335,0
0,0,1,1,25,1,0,0,0,0,0,0,2,0,20.1,486.05,0,0,0,1,0,0,0,1,1,0,1,18.69423076923077,1,0,0,502.50000000000006,0.041268863566368955,16.450000000000045,243.025,1
0,0,1,0,11,1,0,0,0,0,1,1,0,1,94.0,1078.9,1,0,1,0,0,0,1,0,0,1,3,89.90833333333335,0,1,2,1034.0,0.08704509676821927,-44.90000000000009,269.725,0
1,0,1,0,57,1,1,1,1,1,1,0,0,1,103.05,5925.75,0,0,1,0,0,0,1,0,0,1,6,102.16810344827586,2,1,2,5873.849999999999,0.017387269582823637,-51.900000000000546,846.5357142857143,2
1,0,0,0,67,1,1,1,1,1,1,1,1,1,118.35,7804.15,1,0,1,0,1,0,0,0,0,1,7,114.76691176470588,2,1,1,7929.45,0.015163065411939554,125.30000000000018,975.51875,2
0,1,1,0,47,1,0,0,1,0,1,1,0,0,99.7,4747.2,0,0,1,0,0,0,1,0,0,1,4,98.89999999999999,2,1,2,4685.900000000001,0.020997430605282003,-61.29999999999927,949.4399999999999,2
0,0,0,0,13,1,0,0,0,0,1,0,0,1,81.9,1028.9,0,0,1,0,0,0,0,1,1,0,2,73.49285714285715,1,1,2,1064.7,0.07952228371686572,35.799999999999955,342.9666666666667,0
1,0,0,0,8,0,1,0,0,0,0,0,0,1,30.45,226.45,1,1,0,0,0,0,1,0,1,0,1,25.16111111111111,0,0,2,243.6,0.13387557704990108,17.150000000000006,113.225,1
0,0,1,0,44,1,0,0,0,0,1,1,0,1,96.1,4364.1,1,0,1,0,0,0,1,0,0,1,3,96.98,2,1,2,4228.4,0.022015532290210988,-135.70000000000073,1091.025,0
1,0,1,1,71,1,1,0,0,0,1,0,1,1,66.2,4692.55,0,1,0,0,0,0,1,0,0,1,3,65.17430555555556,2,0,1,4700.2,0.014104462507057557,7.649999999999636,1173.1375,2
1,1,1,0,24,1,0,1,1,0,1,1,0,1,104.25,2433.9,1,0,1,0,0,0,1,0,0,1,5,97.35600000000001,1,1,2,2502.0,0.04281489999589305,68.09999999999991,405.65000000000003,0
1,1,0,0,15,1,0,1,0,0,0,0,0,1,91.75,1217.25,1,0,1,0,0,0,1,0,0,1,2,76.078125,1,1,2,1376.25,0.0753129489021137,159.0,405.75,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.75,19.75,0,0,0,1,0,0,1,0,1,0,1,9.875,0,0,2,19.75,0.9518072289156626,0.0,9.875,1
1,1,0,0,2,1,0,0,0,0,0,0,0,1,72.6,154.3,0,0,1,0,0,0,0,1,0,1,1,51.43333333333334,0,1,2,145.2,0.4674822923374114,-9.100000000000023,77.15,0
1,1,0,0,55,1,1,1,1,1,1,1,0,1,116.5,6382.55,0,0,1,0,0,0,1,0,0,1,7,113.97410714285715,2,1,2,6407.5,0.01825003328868733,24.949999999999818,797.81875,2
1,1,0,0,71,1,0,1,0,1,1,1,2,1,106.8,7623.2,0,0,1,0,0,0,1,0,0,1,5,105.87777777777778,2,1,0,7582.8,0.014008027071692767,-40.399999999999636,1270.5333333333333,2
1,0,1,1,50,1,0,0,0,0,0,0,2,0,24.95,1261.45,0,0,0,1,0,0,0,1,0,1,1,24.734313725490196,2,0,0,1247.5,0.0197631589369876,-13.950000000000045,630.725,1
1,0,0,0,1,1,0,0,0,0,1,1,0,1,89.25,89.25,0,0,1,0,0,0,1,0,1,0,3,44.625,0,1,2,89.25,0.9889196675900277,0.0,22.3125,0
1,0,0,0,5,1,0,0,0,0,0,0,0,1,19.25,86.05,0,0,0,1,0,0,0,1,1,0,1,14.341666666666667,0,0,2,96.25,0.22113727742676623,10.200000000000003,43.025,1
0,0,0,0,66,1,1,1,1,1,1,0,1,1,104.55,6779.05,0,0,1,0,1,0,0,0,0,1,6,101.17985074626866,2,1,1,6900.3,0.01542024026371487,121.25,968.4357142857143,2
0,0,1,1,49,1,1,1,1,1,1,1,1,1,87.2,4345.0,0,1,0,0,0,0,0,1,1,0,7,86.9,2,1,1,4272.8,0.020064427059364932,-72.19999999999982,543.125,2
0,1,1,0,3,0,0,1,0,0,0,0,0,1,30.75,82.85,0,1,0,0,0,0,1,0,1,0,1,20.7125,0,0,2,92.25,0.3667262969588551,9.400000000000006,41.425,1
1,0,1,1,66,1,0,0,0,0,0,0,1,1,25.7,1714.55,0,0,0,1,0,1,0,0,0,1,1,25.590298507462688,2,0,1,1696.2,0.014980618460552009,-18.34999999999991,857.275,1
1,0,0,1,11,1,0,0,0,0,0,1,0,0,86.2,893.2,0,0,1,0,0,0,1,0,0,1,2,74.43333333333334,0,1,2,948.2,0.0963990158801163,55.0,297.73333333333335,0
1,0,0,0,28,0,0,0,0,1,0,0,0,1,30.1,810.85,0,1,0,0,0,1,0,0,1,0,1,27.96034482758621,1,0,2,842.8000000000001,0.037075814497752047,31.950000000000045,405.425,1
1,0,1,0,65,1,1,1,1,0,1,0,2,1,99.35,6347.55,0,0,1,0,0,0,1,0,0,1,5,96.175,2,1,0,6457.75,0.015649242740468295,110.19999999999982,1057.925,2
0,0,0,0,62,1,0,0,0,0,0,0,2,1,19.2,1123.65,0,0,0,1,0,1,0,0,1,0,1,17.835714285714285,2,0,0,1190.3999999999999,0.01707197794869515,66.74999999999977,561.825,1
0,0,1,0,2,1,0,0,0,0,0,0,0,0,20.1,43.15,0,0,0,1,1,0,0,0,1,0,1,14.383333333333333,0,0,2,40.2,0.45526613816534545,-2.9499999999999957,21.575,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,20.35,35.1,0,0,0,1,0,0,1,0,1,0,1,11.700000000000001,0,0,2,40.7,0.5637119113573408,5.600000000000001,17.55,1
0,0,1,1,55,1,0,0,0,0,0,0,2,1,25.65,1388.0,0,0,0,1,0,1,0,0,0,1,1,24.785714285714285,2,0,0,1410.75,0.018466522678185743,22.75,694.0,1
1,1,1,0,41,1,0,1,0,0,1,1,0,1,94.55,3851.45,0,0,1,0,0,0,1,0,1,0,4,91.70119047619048,2,1,2,3876.5499999999997,0.024542823398097314,25.09999999999991,770.29,0
0,0,1,1,17,1,1,0,1,0,1,1,0,1,104.2,1743.5,1,0,1,0,0,0,1,0,0,1,5,96.86111111111111,1,1,2,1771.4,0.05973058182860418,27.90000000000009,290.5833333333333,0
0,0,0,0,30,1,0,0,0,1,1,1,1,1,94.4,2638.1,0,0,1,0,1,0,0,0,1,0,4,85.1,1,1,1,2832.0,0.035769769997347586,193.9000000000001,527.62,0
1,0,0,0,17,1,1,1,0,0,0,0,1,0,56.1,946.95,0,1,0,0,0,0,0,1,1,0,3,52.608333333333334,1,0,1,953.7,0.05918033651563901,6.75,236.7375,1
0,0,1,1,16,1,1,1,0,1,0,1,2,0,68.25,1114.85,0,1,0,0,1,0,0,0,1,0,5,65.57941176470588,1,0,0,1092.0,0.061164134964376934,-22.84999999999991,185.8083333333333,1
1,0,0,0,72,1,0,0,0,0,0,0,2,0,24.75,1777.6,0,0,0,1,1,0,0,0,0,1,1,24.350684931506848,2,0,0,1782.0,0.013915439109411898,4.400000000000091,888.8,1
1,0,0,0,9,1,0,0,0,0,0,0,0,1,76.25,684.85,0,0,1,0,0,0,1,0,0,1,1,68.485,0,1,2,686.25,0.11117591310053218,1.3999999999999773,342.425,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,74.35,74.35,0,0,1,0,0,0,1,0,1,0,2,37.175,0,1,2,74.35,0.986728599867286,0.0,24.78333333333333,0
1,0,0,1,23,1,0,1,0,1,0,0,0,0,54.15,1312.45,0,1,0,0,0,0,1,0,1,0,3,54.68541666666667,1,0,2,1245.45,0.041227302143210624,-67.0,328.1125,1
1,0,0,1,8,1,0,0,0,0,0,0,0,0,19.45,159.2,0,0,0,1,1,0,0,0,1,0,1,17.688888888888886,0,0,2,155.6,0.12141073657927591,-3.5999999999999943,79.6,1
1,0,1,1,19,1,1,1,0,0,0,0,0,1,34.95,610.2,0,1,0,0,0,0,0,1,1,0,3,30.51,1,0,2,664.0500000000001,0.05718259162303665,53.85000000000002,152.55,1
0,0,0,0,7,1,1,0,0,0,0,0,0,1,53.65,404.35,0,1,0,0,0,0,1,0,0,1,2,50.54375,0,0,2,375.55,0.13235475514987047,-28.80000000000001,134.78333333333333,0
1,1,0,0,1,1,0,0,0,0,0,0,0,1,69.65,69.65,1,0,1,0,0,0,1,0,1,0,1,34.825,0,0,2,69.65,0.9858457183297947,0.0,34.825,0
1,0,0,0,61,1,1,0,1,0,1,1,1,0,104.0,6363.45,0,0,1,0,0,0,1,0,0,1,5,102.63629032258065,2,1,1,6344.0,0.016340767858966605,-19.449999999999818,1060.575,2
0,0,1,0,57,1,1,1,0,1,1,0,2,1,70.35,4124.65,0,1,0,0,0,1,0,0,1,0,5,71.11465517241379,2,1,0,4009.95,0.017051858495025028,-114.69999999999982,687.4416666666666,2
1,0,0,0,9,1,0,0,0,0,0,1,0,1,80.8,713.1,1,0,1,0,0,0,1,0,1,0,2,71.31,0,1,2,727.1999999999999,0.1131494188489007,14.099999999999909,237.70000000000002,0
1,0,0,1,15,1,1,0,1,0,0,1,1,0,64.85,950.75,0,1,0,0,0,0,0,1,1,0,4,59.421875,1,0,1,972.7499999999999,0.06813764118728657,21.999999999999886,190.15,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.65,19.65,0,0,0,1,0,0,0,1,1,0,1,9.825,0,0,2,19.65,0.9515738498789347,0.0,9.825,1
0,0,1,0,12,1,0,0,0,0,0,0,0,0,45.9,505.95,0,1,0,0,1,0,0,0,1,0,1,38.919230769230765,0,0,2,550.8,0.09054147351809844,44.849999999999966,252.975,1
1,0,0,0,54,1,0,0,0,0,0,0,2,0,20.0,1149.65,0,0,0,1,0,0,0,1,1,0,1,20.902727272727276,2,0,0,1080.0,0.01738148003302481,-69.65000000000009,574.825,1
1,0,1,1,4,1,0,0,0,0,0,0,0,0,44.8,169.65,0,1,0,0,0,0,1,0,1,0,1,33.93,0,0,2,179.2,0.26252563726926453,9.549999999999983,84.825,1
0,0,0,0,7,1,0,0,0,0,1,0,0,1,80.3,526.7,1,0,1,0,0,0,0,1,1,0,2,65.8375,0,1,2,562.1,0.15216979344324424,35.39999999999998,175.5666666666667,0
0,0,1,0,20,1,0,0,0,0,0,0,1,0,20.35,393.15,0,0,0,1,0,0,0,1,1,0,1,18.72142857142857,1,0,1,407.0,0.05163009006723329,13.850000000000023,196.575,1
0,0,0,1,26,0,1,0,0,1,0,1,0,0,56.2,1147.0,0,1,0,0,0,0,1,0,1,0,3,42.48148148148148,1,0,2,1461.2,0.04895470383275262,314.20000000000005,286.75,1
1,1,1,0,36,1,0,0,0,0,0,1,0,1,84.1,3021.6,1,0,1,0,0,0,1,0,0,1,2,81.66486486486487,1,1,2,3027.6,0.027823727916363394,6.0,1007.1999999999999,0
0,0,1,0,53,1,0,1,1,1,1,1,1,1,108.95,5718.2,0,0,1,0,1,0,0,0,0,1,6,105.89259259259259,2,1,1,5774.35,0.019049867114281718,56.150000000000546,816.8857142857142,2
1,0,0,0,3,1,0,0,0,1,1,1,0,1,69.35,191.35,1,1,0,0,0,0,1,0,1,0,4,47.8375,0,0,2,208.04999999999998,0.36054068105016895,16.69999999999999,38.269999999999996,0
0,0,0,0,68,0,1,1,1,1,1,1,2,0,64.35,4539.6,0,1,0,0,0,1,0,0,1,0,6,65.7913043478261,2,0,0,4375.799999999999,0.014172135841078268,-163.8000000000011,648.5142857142857,2
1,0,1,1,72,1,1,1,1,1,1,1,2,1,90.8,6397.6,0,1,0,0,0,1,0,0,0,1,7,87.63835616438357,2,1,0,6537.599999999999,0.014190604194667581,139.9999999999991,799.7,2
1,0,0,0,12,1,0,0,0,0,0,0,1,0,24.95,280.4,0,0,0,1,0,1,0,0,0,1,1,21.569230769230767,0,0,1,299.4,0.08866382373845061,19.0,140.2,1
0,1,1,1,34,1,0,1,0,0,0,0,0,1,79.6,2718.3,1,0,1,0,0,0,0,1,0,1,2,77.66571428571429,1,1,2,2706.3999999999996,0.029272239179200524,-11.900000000000546,906.1,0
0,0,1,0,68,1,1,1,0,0,0,0,2,1,84.7,5711.05,0,0,1,0,1,0,0,0,0,1,3,82.76884057971014,2,1,0,5759.6,0.014828301572990433,48.55000000000018,1427.7625,2
0,0,0,1,50,1,1,0,1,1,1,0,1,1,70.8,3478.15,0,1,0,0,0,1,0,0,1,0,5,68.19901960784314,2,1,1,3540.0,0.020349798082865068,61.84999999999991,579.6916666666667,2
0,1,0,0,1,0,0,0,0,0,1,0,0,1,36.45,36.45,1,1,0,0,0,0,1,0,1,0,1,18.225,0,0,2,36.45,0.9732977303070761,0.0,18.225,1
0,1,0,0,41,1,0,1,1,0,1,1,0,1,104.4,4133.95,0,0,1,0,0,0,1,0,0,1,5,98.42738095238094,2,1,2,4280.400000000001,0.02524818921631459,146.45000000000073,688.9916666666667,2
1,1,1,0,30,1,0,0,0,1,1,1,0,1,101.5,2917.65,0,0,1,0,0,0,1,0,0,1,4,94.11774193548388,1,1,2,3045.0,0.0347763520805852,127.34999999999991,583.53,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,54.3,54.3,0,1,0,0,0,0,1,0,0,1,2,27.15,0,0,2,54.3,0.9819168173598554,0.0,18.099999999999998,1
1,1,1,1,29,1,0,0,1,0,1,1,0,1,103.95,2964.8,0,0,1,0,0,0,1,0,0,1,4,98.82666666666667,1,1,2,3014.55,0.03504956504147279,49.75,592.96,0
0,0,1,1,23,1,1,1,1,1,1,1,2,1,91.1,2198.3,0,1,0,0,0,1,0,0,0,1,7,91.59583333333335,1,1,0,2095.2999999999997,0.04142227072250261,-103.00000000000045,274.7875,2
1,0,0,1,60,1,0,0,0,0,0,0,2,0,19.95,1189.9,0,0,0,1,0,0,0,1,1,0,1,19.50655737704918,2,0,0,1197.0,0.016752036275086066,7.099999999999909,594.95,1
0,0,1,0,72,1,0,0,0,0,0,0,2,0,26.45,1914.5,0,0,0,1,0,1,0,0,0,1,1,26.226027397260275,2,0,0,1904.3999999999999,0.013808405116157661,-10.100000000000136,957.25,1
1,0,0,1,22,1,0,1,1,0,1,0,0,1,91.75,2001.5,1,0,1,0,0,0,1,0,1,0,4,87.02173913043478,1,1,2,2018.5,0.04581772784019975,17.0,400.3,0
1,0,0,0,72,1,1,1,1,1,1,0,2,1,75.1,5336.35,0,1,0,0,1,0,0,0,1,0,6,73.10068493150685,2,1,0,5407.2,0.014070653039429677,70.84999999999945,762.3357142857143,2
0,1,0,0,66,1,0,1,1,0,1,1,1,0,108.1,7238.6,0,0,1,0,1,0,0,0,0,1,5,108.03880597014926,2,1,1,7134.599999999999,0.01493176418586662,-104.00000000000091,1206.4333333333334,2
0,0,1,0,72,1,0,1,1,0,1,1,2,1,110.15,7998.8,0,0,1,0,0,0,1,0,0,1,5,109.57260273972604,2,1,0,7930.8,0.013769094227355684,-68.0,1333.1333333333334,2
0,1,1,0,47,1,1,0,0,0,0,0,0,0,80.35,3825.85,1,0,1,0,0,0,1,0,0,1,2,79.70520833333333,2,1,2,3776.45,0.020996380835412935,-49.40000000000009,1275.2833333333333,0
0,0,0,0,51,1,0,1,1,1,1,1,1,1,111.5,5703.25,0,0,1,0,0,0,1,0,0,1,6,109.67788461538461,2,1,1,5686.5,0.01954682911863961,-16.75,814.75,2
0,0,1,1,70,1,0,1,1,0,1,1,1,1,106.5,7397.0,0,0,1,0,0,0,1,0,0,1,5,104.1830985915493,2,1,1,7455.0,0.014395782643957826,58.0,1232.8333333333333,2
1,0,0,0,9,1,0,0,0,0,0,0,1,1,19.9,164.6,0,0,0,1,0,0,1,0,1,0,1,16.46,0,0,1,179.1,0.12016908212560386,14.5,82.3,1
1,0,1,1,59,1,1,1,0,1,1,1,2,1,111.1,6555.2,0,0,1,0,0,0,0,1,0,1,6,109.25333333333333,2,1,0,6554.9,0.01694579176962265,-0.3000000000001819,936.4571428571428,2
1,0,0,1,3,1,0,0,0,1,1,1,0,0,70.7,225.65,0,1,0,0,0,0,0,1,1,0,4,56.4125,0,1,2,212.10000000000002,0.31193470108096183,-13.549999999999983,45.13,1
1,1,1,0,38,0,0,0,0,0,0,0,0,1,24.85,955.75,0,1,0,0,0,0,1,0,1,0,0,24.506410256410255,2,0,2,944.3000000000001,0.02597334726940162,-11.449999999999932,955.75,1
0,0,0,0,37,1,1,1,1,0,0,0,0,0,91.2,3382.3,0,0,1,0,0,0,1,0,0,1,4,89.0078947368421,2,1,2,3374.4,0.02695593060030148,-7.900000000000091,676.46,0
1,0,0,0,37,1,1,1,1,1,0,0,2,0,65.6,2313.8,0,1,0,0,1,0,0,0,1,0,5,60.88947368421053,2,0,0,2427.2,0.028339381372040777,113.39999999999964,385.6333333333334,2
0,1,1,0,24,0,0,0,1,0,0,1,0,1,40.65,933.3,1,1,0,0,0,1,0,0,1,0,2,37.332,1,0,2,975.5999999999999,0.04350850904420422,42.299999999999955,311.09999999999997,1
